# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:gr.fac. D             18:gr.fac. f          
       5.903829671398e+08       2.168539831199e-15       7.850648853491e-04       7.520191375588e+11       1.415326316084e+04       2.397302077571e-05       8.355845513762e+12       4.532572929782e-04       3.342830471659e+23       5.128709173027e+17       2.745894039766e+18       7.692011042280e+22       2.564003680760e+22       3.463310090800e-08       1.543263669010e+23       5.655327832546e+23       1.346495149542e-04       8.306421141606e-02 
       5.862790139935e+08       2.199005618029e-15       7.905603324616e-04       7.416004084813e+11       1.415326315535e+04       2.414083191346e-05       8.297761181661e+12       4.564300885393e-04       3.250846550456e+23       5.022496711278e+17       2.689028236729e+18       7.480351688447e+22       2.493450562816e+22       3.463310090800e-08       1.500798026517e+23       5.499711658596e+23       1.347275341235e-04       8.301616869650e-02 
       5.822035888233e+08       2.229899418080e-15       7.960942475620e-04       7.313260241250e+11       1.415326314981e+04       2.430981772907e-05       8.240080613536e+12       4.596250935922e-04       3.161393730310e+23       4.918483845298e+17       2.633340090040e+18       7.274516517876e+22       2.424838839292e+22       3.463310090800e-08       1.459500901642e+23       5.348377535625e+23       1.348055533483e-04       8.296818199928e-02 
       5.781564933217e+08       2.261227244496e-15       8.016668980417e-04       7.211939846868e+11       1.415326314424e+04       2.447998644527e-05       8.182801002687e+12       4.628424636023e-04       3.074402363477e+23       4.816625022790e+17       2.578805211148e+18       7.074345267813e+22       2.358115089271e+22       3.463310090800e-08       1.419340140548e+23       5.201207635484e+23       1.348835726290e-04       8.292025123034e-02 
       5.741375305594e+08       2.292995194900e-15       8.072785585682e-04       7.112023180696e+11       1.415326313863e+04       2.465134634238e-05       8.125919561923e+12       4.660823551231e-04       2.989804718696e+23       4.716875634818e+17       2.525399716576e+18       6.879682085420e+22       2.293227361807e+22       3.463310090800e-08       1.380284474165e+23       5.058087372276e+23       1.349615919660e-04       8.287237629589e-02 
       5.701465049762e+08       2.325209452581e-15       8.129295001709e-04       7.013490794986e+11       1.415326313298e+04       2.482390575865e-05       8.069433523429e+12       4.693449258041e-04       2.907534928449e+23       4.619191996270e+17       2.473100217458e+18       6.690375406429e+22       2.230125135476e+22       3.463310090800e-08       1.342303493849e+23       4.918905313135e+23       1.350396113598e-04       8.282455710237e-02 
       5.661832223712e+08       2.357876287694e-15       8.186199975171e-04       6.916323511425e+11       1.415326312729e+04       2.499767309073e-05       8.013340138629e+12       4.726303343983e-04       2.827528937683e+23       4.523531326727e+17       2.421883809298e+18       6.506277837128e+22       2.168759279042e+22       3.463310090800e-08       1.305367627703e+23       4.783553091468e+23       1.351176308108e-04       8.277679355645e-02 
       5.622474898936e+08       2.391002058488e-15       8.243503289123e-04       6.820502417402e+11       1.415326312156e+04       2.517265679401e-05       7.957636678052e+12       4.759387407700e-04       2.749724453933e+23       4.429851731725e+17       2.371728061938e+18       6.327246039607e+22       2.109082013202e+22       3.463310090800e-08       1.269448117552e+23       4.651925322579e+23       1.351956503194e-04       8.272908556506e-02 
       5.583391160330e+08       2.424593212534e-15       8.301207726618e-04       6.726008862330e+11       1.415326311579e+04       2.534886538310e-05       7.902320431203e+12       4.792703059025e-04       2.674060898820e+23       4.338112184410e+17       2.322611009736e+18       6.153140620155e+22       2.051046873385e+22       3.463310090800e-08       1.234516996557e+23       4.523919521615e+23       1.352736698861e-04       8.268143303537e-02 
       5.544579106103e+08       2.458656287986e-15       8.359316088900e-04       6.632824454014e+11       1.415326310998e+04       2.552630743219e-05       7.847388706428e+12       4.826251919058e-04       2.600479360889e+23       4.248272507571e+17       2.274511141944e+18       5.983826020724e+22       1.994608673575e+22       3.463310090800e-08       1.200547067432e+23       4.399436023777e+23       1.353516895113e-04       8.263383587476e-02 
       5.506036847685e+08       2.493197914854e-15       8.417831213592e-04       6.540931055070e+11       1.415326310412e+04       2.570499157551e-05       7.792838830783e+12       4.860035620250e-04       2.528922549737e+23       4.160293356039e+17       2.227407393288e+18       5.819170413388e+22       1.939723471129e+22       3.463310090800e-08       1.167511881275e+23       4.278377906718e+23       1.354297091954e-04       8.258629399087e-02 
       5.467762509634e+08       2.528224816291e-15       8.476755938318e-04       6.450310779395e+11       1.415326309823e+04       2.588492650771e-05       7.738668149903e+12       4.894055806475e-04       2.459334751408e+23       4.074136199462e+17       2.181279134744e+18       5.659045597699e+22       1.886348532566e+22       3.463310090800e-08       1.135385716973e+23       4.160650915078e+23       1.355077289390e-04       8.253880729158e-02 
       5.429754229543e+08       2.563743809904e-15       8.536093137081e-04       6.360945988688e+11       1.415326309230e+04       2.606612098431e-05       7.684874027878e+12       4.928314133117e-04       2.391661785016e+23       3.989763305428e+17       2.136106164504e+18       5.503326900874e+22       1.834442300291e+22       3.463310090800e-08       1.104143561173e+23       4.046163387101e+23       1.355857487424e-04       8.249137568501e-02 
       5.392010157954e+08       2.599761809079e-15       8.595845702075e-04       6.272819289016e+11       1.415326308632e+04       2.624858382211e-05       7.631453847118e+12       4.962812267146e-04       2.325850960557e+23       3.907137722941e+17       2.091868699124e+18       5.351893080723e+22       1.783964360241e+22       3.463310090800e-08       1.073761088811e+23       3.934826183265e+23       1.356637686061e-04       8.244399907949e-02 
       5.354528458262e+08       2.636285824329e-15       8.656016525492e-04       6.185913527425e+11       1.415326308031e+04       2.643232389966e-05       7.578405008230e+12       4.997551887202e-04       2.261851037887e+23       3.826223266235e+17       2.048547364866e+18       5.204626231250e+22       1.734875410416e+22       3.463310090800e-08       1.044214644170e+23       3.826552616878e+23       1.357417885305e-04       8.239667738361e-02 
       5.317307306632e+08       2.673322964657e-15       8.716608554096e-04       6.100211788607e+11       1.415326307425e+04       2.661735015762e-05       7.525724929891e+12       5.032534683674e-04       2.199612186824e+23       3.746984498934e+17       2.006123189209e+18       5.061411690851e+22       1.687137230283e+22       3.463310090800e-08       1.015481222460e+23       3.721258386586e+23       1.358198085162e-04       8.234941050620e-02 
       5.280344891905e+08       2.710880438940e-15       8.777624716458e-04       6.015697391602e+11       1.415326306815e+04       2.680367159925e-05       7.473411048720e+12       5.067762358783e-04       2.139085948355e+23       3.669386718522e+17       1.964577592541e+18       4.922137953040e+22       1.640712651013e+22       3.463310090800e-08       9.875384519119e+22       3.618861510733e+23       1.358978285636e-04       8.230219835631e-02 
       5.243639415512e+08       2.748965557333e-15       8.839067977533e-04       5.932353886557e+11       1.415326306200e+04       2.699129729085e-05       7.421460819155e+12       5.103236626667e-04       2.080225196899e+23       3.593395941157e+17       1.923892380023e+18       4.786696579632e+22       1.595565526544e+22       3.463310090800e-08       9.603645763529e+22       3.519282263535e+23       1.359758486731e-04       8.225504084323e-02 
       5.207189091389e+08       2.787585732689e-15       8.900941356842e-04       5.850165051520e+11       1.415326305581e+04       2.718023636215e-05       7.369871713332e+12       5.138959213463e-04       2.022984103623e+23       3.518978886778e+17       1.884049733622e+18       4.654982116310e+22       1.551660705437e+22       3.463310090800e-08       9.339384382714e+22       3.422443113002e+23       1.360538688453e-04       8.220793787648e-02 
       5.170992145884e+08       2.826748482006e-15       8.963247837528e-04       5.769114889281e+11       1.415326304958e+04       2.737049800681e-05       7.318641220955e+12       5.174931857388e-04       1.967318100754e+23       3.446102964535e+17       1.845032204302e+18       4.526892010520e+22       1.508964003507e+22       3.463310090800e-08       9.082394623417e+22       3.328268660572e+23       1.361318890805e-04       8.216088936583e-02 
       5.135046817676e+08       2.866461427885e-15       9.025990475493e-04       5.689187624265e+11       1.415326304331e+04       2.756209148284e-05       7.267766849181e+12       5.211156308829e-04       1.913183846878e+23       3.374736258514e+17       1.806822704389e+18       4.402326531623e+22       1.467442177208e+22       3.463310090800e-08       8.832476394052e+22       3.236685582409e+23       1.362099093794e-04       8.211389522126e-02 
       5.099351357689e+08       2.906732300021e-15       9.089172308450e-04       5.610367699456e+11       1.415326303699e+04       2.775502611307e-05       7.217246122493e+12       5.247634330425e-04       1.860539193202e+23       3.304847513762e+17       1.769404500083e+18       4.281188693247e+22       1.427062897749e+22       3.463310090800e-08       8.589435108905e+22       3.147622572310e+23       1.362879297423e-04       8.206695535300e-02 
       5.063904029002e+08       2.947568936699e-15       9.152796410490e-04       5.532639773370e+11       1.415326303063e+04       2.794931128556e-05       7.167076582585e+12       5.284367697153e-04       1.809343150729e+23       3.236406122595e+17       1.732761204132e+18       4.163384177772e+22       1.387794725924e+22       3.463310090800e-08       8.353081536636e+22       3.061010286188e+23       1.363659501698e-04       8.202006967151e-02 
       5.028703106770e+08       2.988979286326e-15       9.216865873896e-04       5.455988717069e+11       1.415326302422e+04       2.814495645412e-05       7.117255788237e+12       5.321358196413e-04       1.759555858346e+23       3.169382111198e+17       1.696876768651e+18       4.048821262895e+22       1.349607087631e+22       3.463310090800e-08       8.123231652939e+22       2.976781288079e+23       1.364439706623e-04       8.197323808748e-02 
       4.993746878140e+08       3.030971408974e-15       9.281383827329e-04       5.380399611219e+11       1.415326301777e+04       2.834197113871e-05       7.067781315201e+12       5.358607628121e-04       1.711138551792e+23       3.103746126494e+17       1.661735478102e+18       3.937410750214e+22       1.312470250071e+22       3.463310090800e-08       7.899706497267e+22       2.894869997641e+23       1.365219912204e-04       8.192646051183e-02 
       4.959033642161e+08       3.073553477952e-15       9.346353399451e-04       5.305857743181e+11       1.415326301127e+04       2.854036492595e-05       7.018650756078e+12       5.396117804787e-04       1.664053533471e+23       3.039469423290e+17       1.627321942401e+18       3.829065895782e+22       1.276355298594e+22       3.463310090800e-08       7.682332033488e+22       2.815212639087e+23       1.366000118445e-04       8.187973685570e-02 
       4.924561709709e+08       3.116733781394e-15       9.411777755304e-04       5.232348604151e+11       1.415326300473e+04       2.874014746954e-05       6.969861720206e+12       5.433890551612e-04       1.618264143107e+23       2.976523851690e+17       1.593621090188e+18       3.723702342563e+22       1.241234114188e+22       3.463310090800e-08       7.470939014385e+22       2.737747191537e+23       1.366780325351e-04       8.183306703049e-02 
       4.890329403401e+08       3.160520723876e-15       9.477660096309e-04       5.159857886337e+11       1.415326299814e+04       2.894132849079e-05       6.921411833541e+12       5.471927706572e-04       1.573734729193e+23       2.914881844763e+17       1.560618162217e+18       3.621238054757e+22       1.207079351585e+22       3.463310090800e-08       7.265362849877e+22       2.662413340720e+23       1.367560532928e-04       8.178645094780e-02 
       4.856335057515e+08       3.204922828046e-15       9.544003605697e-04       5.088371480170e+11       1.415326299151e+04       2.914391777903e-05       6.873298738541e+12       5.510231120508e-04       1.530430621237e+23       2.854516406477e+17       1.528298704902e+18       3.521593253923e+22       1.173864417974e+22       3.463310090800e-08       7.065443478874e+22       2.589152432021e+23       1.368340741180e-04       8.173988851947e-02 
       4.822577017906e+08       3.249948736289e-15       9.610811503080e-04       5.017875471560e+11       1.415326298483e+04       2.934792519213e-05       6.825520094053e+12       5.548802657217e-04       1.488318102770e+23       2.795401099865e+17       1.496648563979e+18       3.424690356868e+22       1.141563452289e+22       3.463310090800e-08       6.871025244649e+22       2.517907424808e+23       1.369120950113e-04       8.169337965759e-02 
       4.789053641928e+08       3.295607212406e-15       9.678087062639e-04       4.948356139190e+11       1.415326297810e+04       2.955336065696e-05       6.778073575196e+12       5.587644193544e-04       1.447364385088e+23       2.737510035460e+17       1.465653878309e+18       3.330453915235e+22       1.110151305078e+22       3.463310090800e-08       6.681956773649e+22       2.448622848026e+23       1.369901159731e-04       8.164692427444e-02 
       4.755763298356e+08       3.341907143318e-15       9.745833558554e-04       4.879799951840e+11       1.415326297132e+04       2.976023416989e-05       6.730956873254e+12       5.626757619469e-04       1.407537581730e+23       2.680817859945e+17       1.435301073813e+18       3.238810556766e+22       1.079603518922e+22       3.463310090800e-08       6.498090857631e+22       2.381244756998e+23       1.370681370041e-04       8.160052228256e-02 
       4.722704367301e+08       3.388857540800e-15       9.814054265007e-04       4.812193565759e+11       1.415326296450e+04       2.996855579724e-05       6.684167695555e+12       5.666144838203e-04       1.368806683643e+23       2.625299745059e+17       1.405576857520e+18       3.149688928170e+22       1.049896309390e+22       3.463310090800e-08       6.319284339049e+22       2.315720691434e+23       1.371461581047e-04       8.155417359471e-02 
       4.689875240136e+08       3.436467543233e-15       9.882752528938e-04       4.745523822064e+11       1.415326295763e+04       3.017833567582e-05       6.637703765367e+12       5.705807766280e-04       1.331141535049e+23       2.570931376716e+17       1.376468211748e+18       3.063019639567e+22       1.021006546522e+22       3.463310090800e-08       6.145397999593e+22       2.251999634578e+23       1.372241792754e-04       8.150787812386e-02 
       4.657274319416e+08       3.484746417382e-15       9.951931679097e-04       4.679777744180e+11       1.415326295071e+04       3.038958401338e-05       6.591562821784e+12       5.745748333648e-04       1.294512809954e+23       2.517688944362e+17       1.347962388405e+18       2.978735210464e+22       9.929117368212e+21       3.463310090800e-08       5.976296451789e+22       2.190031973492e+23       1.373022005169e-04       8.146163578323e-02 
       4.624900018801e+08       3.533703560199e-15       1.002159506243e-03       4.614942535314e+11       1.415326294375e+04       3.060231108913e-05       6.545742619617e+12       5.785968483766e-04       1.258891989326e+23       2.465549130544e+17       1.320046903403e+18       2.896770017215e+22       9.655900057381e+21       3.463310090800e-08       5.811848033592e+22       2.129769460425e+23       1.373802218295e-04       8.141544648625e-02 
       4.592750762976e+08       3.583348500655e-15       1.009174609862e-03       4.551005575963e+11       1.415326293673e+04       3.081652725423e-05       6.500240929282e+12       5.826470173695e-04       1.224251338881e+23       2.414489100699e+17       1.292709531193e+18       2.817060241922e+22       9.390200806407e+21       3.463310090800e-08       5.651924705873e+22       2.071165175245e+23       1.374582432140e-04       8.136931014660e-02 
       4.560824987579e+08       3.633690901592e-15       1.016238818920e-03       4.487954421462e+11       1.415326292967e+04       3.103224293232e-05       6.455055536695e+12       5.867255374196e-04       1.190563887494e+23       2.364486493157e+17       1.265938299409e+18       2.739543822754e+22       9.131812742513e+21       3.463310090800e-08       5.496401952725e+22       2.014173488912e+23       1.375362646707e-04       8.132322667816e-02 
       4.529121139122e+08       3.684740561606e-15       1.023352477205e-03       4.425776799556e+11       1.415326292256e+04       3.124946861998e-05       6.410184243162e+12       5.908326069827e-04       1.157803406201e+23       2.315519409341e+17       1.239721483626e+18       2.664160405619e+22       8.880534685395e+21       3.463310090800e-08       5.345158684519e+22       1.958750027949e+23       1.376142862003e-04       8.127719599504e-02 
       4.497637674913e+08       3.736507416952e-15       1.030515932143e-03       4.364460608017e+11       1.415326291539e+04       3.146821488726e-05       6.365624865275e+12       5.949684259035e-04       1.125944387771e+23       2.267566404182e+17       1.214047602224e+18       2.590851297174e+22       8.636170990579e+21       3.463310090800e-08       5.198077143622e+22       1.904851639893e+23       1.376923078033e-04       8.123121801159e-02 
       4.466373062989e+08       3.789001543477e-15       1.037729529344e-03       4.303993912283e+11       1.415326290818e+04       3.168849237824e-05       6.321375234802e+12       5.991331954257e-04       1.094962026852e+23       2.220606476724e+17       1.188905411360e+18       2.519559419131e+22       8.398531397101e+21       3.463310090800e-08       5.055042812710e+22       1.852436359697e+23       1.377703294802e-04       8.118529264238e-02 
       4.435325782031e+08       3.842233158587e-15       1.044993621690e-03       4.244364943139e+11       1.415326290091e+04       3.191031181147e-05       6.277433198581e+12       6.033271182016e-04       1.064832200655e+23       2.174619060931e+17       1.164283900046e+18       2.450229263809e+22       8.167430879363e+21       3.463310090800e-08       4.915944325609e+22       1.801463377054e+23       1.378483512317e-04       8.113941980218e-02 
       4.404494321298e+08       3.896212623229e-15       1.052308563885e-03       4.185562094424e+11       1.415326289360e+04       3.213368398054e-05       6.233796618422e+12       6.075503983023e-04       1.035531450171e+23       2.129584016675e+17       1.140172285323e+18       2.382806850922e+22       7.942689503074e+21       3.463310090800e-08       4.780673380581e+22       1.751893004628e+23       1.379263730583e-04       8.109359940601e-02 
       4.373877180550e+08       3.950950443910e-15       1.059674708813e-03       4.127573920774e+11       1.415326288623e+04       3.235861975460e-05       6.190463370995e+12       6.118032412269e-04       1.007036961909e+23       2.085481620917e+17       1.116560007542e+18       2.317239685547e+22       7.724132285157e+21       3.463310090800e-08       4.649124656006e+22       1.703686647146e+23       1.380043949605e-04       8.104783136912e-02 
       4.343472869976e+08       4.006457274744e-15       1.067092418452e-03       4.070389135393e+11       1.415326287882e+04       3.258513007889e-05       6.147431347731e+12       6.160858539135e-04       9.793265501306e+22       2.042292559072e+17       1.093436725737e+18       2.253476717252e+22       7.511589057505e+21       3.463310090800e-08       4.521195728372e+22       1.656806771353e+23       1.380824169390e-04       8.100211560695e-02 
       4.313279910122e+08       4.062743919522e-15       1.074562051144e-03       4.013996607856e+11       1.415326287135e+04       3.281322597525e-05       6.104698454718e+12       6.203984447484e-04       9.523786395790e+22       1.999997916547e+17       1.070792313098e+18       2.191468300347e+22       7.304894334489e+21       3.463310090800e-08       4.396786992534e+22       1.611216876788e+23       1.381604389943e-04       8.095645203519e-02 
       4.283296831815e+08       4.119821333819e-15       1.082083970687e-03       3.958385361943e+11       1.415326286382e+04       3.304291854268e-05       6.062262612599e+12       6.247412235766e-04       9.261722486773e+22       1.958579170461e+17       1.048616852533e+18       2.131166155233e+22       7.103887184108e+21       3.463310090800e-08       4.275801584158e+22       1.566881467364e+23       1.382384611270e-04       8.091084056975e-02 
       4.253522176099e+08       4.177700627123e-15       1.089658542696e-03       3.903544573501e+11       1.415326285625e+04       3.327421895789e-05       6.020121756474e+12       6.291144017121e-04       9.006869731947e+22       1.918018181529e+17       1.026900632331e+18       2.072523330809e+22       6.908411102696e+21       3.463310090800e-08       4.158145304307e+22       1.523766023731e+23       1.383164833377e-04       8.086528112675e-02 
       4.223954494156e+08       4.236393064999e-15       1.097286136428e-03       3.849463568341e+11       1.415326284862e+04       3.350713847580e-05       5.978273835793e+12       6.335181919481e-04       8.759029703590e+22       1.878297186118e+17       1.005634141900e+18       2.015494167918e+22       6.718313893060e+21       3.463310090800e-08       4.043726546091e+22       1.481836976399e+23       1.383945056269e-04       8.081977362253e-02 
       4.194592347241e+08       4.295910071280e-15       1.104967124775e-03       3.796131820157e+11       1.415326284094e+04       3.374168843012e-05       5.936716814263e+12       6.379528085671e-04       8.518009434069e+22       1.839398788472e+17       9.848080676092e+17       1.960034263795e+22       6.533447545984e+21       3.463310090800e-08       3.932456223351e+22       1.441061679601e+23       1.384725279953e-04       8.077431797367e-02 
       4.165434306611e+08       4.356263230292e-15       1.112701878810e-03       3.743538948479e+11       1.415326283321e+04       3.397788023392e-05       5.895448669745e+12       6.424184673517e-04       8.283621265601e+22       1.801305953090e+17       9.644132887077e+17       1.906100437497e+22       6.353668124989e+21       3.463310090800e-08       3.824247701289e+22       1.401408385878e+23       1.385505504435e-04       8.072891409695e-02 
       4.136478953453e+08       4.417464289110e-15       1.120490776884e-03       3.691674716649e+11       1.415326282542e+04       3.421572538012e-05       5.854467394156e+12       6.469153855951e-04       8.055682704140e+22       1.764001997264e+17       9.444408733287e+17       1.853650696280e+22       6.178835654265e+21       3.463310090800e-08       3.719016729018e+22       1.362846221354e+23       1.386285729721e-04       8.068356190938e-02 
       4.107724878817e+08       4.479525159842e-15       1.128334195528e-03       3.640529029835e+11       1.415326281757e+04       3.445523544214e-05       5.813770993372e+12       6.514437821113e-04       7.834016277286e+22       1.727470583777e+17       9.248820745796e+17       1.802644202905e+22       6.008814009682e+21       3.463310090800e-08       3.616681373965e+22       1.325345161707e+23       1.387065955816e-04       8.063826132820e-02 
       4.079170683549e+08       4.542457921948e-15       1.136232518547e-03       3.590091933060e+11       1.415326280967e+04       3.469642207437e-05       5.773357487132e+12       6.560038772459e-04       7.618449396111e+22       1.691695713745e+17       9.057283267103e+17       1.753041243843e+22       5.843470812811e+21       3.463310090800e-08       3.517161958074e+22       1.288876008782e+23       1.387846182728e-04       8.059301227084e-02 
       4.050814978217e+08       4.606274824592e-15       1.144186129750e-03       3.540353609267e+11       1.415326280172e+04       3.493929701280e-05       5.733224908939e+12       6.605958928872e-04       7.408814220775e+22       1.656661719610e+17       8.869712413624e+17       1.704803198355e+22       5.682677327848e+21       3.463310090800e-08       3.420380995778e+22       1.253410367865e+23       1.388626410462e-04       8.054781465498e-02 
       4.022656383052e+08       4.670988289026e-15       1.152195414761e-03       3.491304377409e+11       1.415326279371e+04       3.518387207557e-05       5.693371305967e+12       6.652200524764e-04       7.204947529851e+22       1.622353258283e+17       8.686026038953e+17       1.657892508416e+22       5.526308361385e+21       3.463310090800e-08       3.326263133657e+22       1.218920625572e+23       1.389406639024e-04       8.050266839851e-02 
       3.994693527873e+08       4.736610911005e-15       1.160260766483e-03       3.442934690564e+11       1.415326278565e+04       3.543015916355e-05       5.653794738964e+12       6.698765810190e-04       7.006690593239e+22       1.588755304416e+17       8.506143697885e+17       1.612272649480e+22       5.374242164932e+21       3.463310090800e-08       3.234735091778e+22       1.185379928349e+23       1.390186868421e-04       8.045757341953e-02 
       3.966925052025e+08       4.803155463245e-15       1.168382574178e-03       3.395235134074e+11       1.415326277752e+04       3.567817026092e-05       5.614493282159e+12       6.745657050951e-04       6.813889048579e+22       1.555853143832e+17       8.329986611189e+17       1.567908102038e+22       5.226360340127e+21       3.463310090800e-08       3.145725606635e+22       1.152762161565e+23       1.390967098659e-04       8.041252963636e-02 
       3.939349604311e+08       4.870634897902e-15       1.176561234388e-03       3.348196423717e+11       1.415326276935e+04       3.592791743573e-05       5.575465023167e+12       6.792876528714e-04       6.626392781067e+22       1.523632367073e+17       8.157477631103e+17       1.524764323964e+22       5.082547746546e+21       3.463310090800e-08       3.059165375663e+22       1.121041929179e+23       1.391747329744e-04       8.036753696754e-02 
       3.911965842927e+08       4.939062349097e-15       1.184797145470e-03       3.301809403899e+11       1.415326276111e+04       3.617941284053e-05       5.536708062896e+12       6.840426541113e-04       6.444055806574e+22       1.492078863092e+17       7.988541207546e+17       1.482807723619e+22       4.942692412062e+21       3.463310090800e-08       2.974987003282e+22       1.090194533968e+23       1.392527561683e-04       8.032259533183e-02 
       3.884772435395e+08       5.008451135471e-15       1.193090707602e-03       3.256065045868e+11       1.415326275282e+04       3.643266871292e-05       5.498220515458e+12       6.888309401866e-04       6.266736157985e+22       1.461178813074e+17       7.823103355037e+17       1.442005633698e+22       4.806685445658e+21       3.463310090800e-08       2.893124948419e+22       1.060195958292e+23       1.393307794482e-04       8.027770464821e-02 
       3.857768058502e+08       5.078814762778e-15       1.201442324600e-03       3.210954445961e+11       1.415326274447e+04       3.668769737617e-05       5.460000508071e+12       6.936527440888e-04       6.094295774660e+22       1.430918684383e+17       7.661091620289e+17       1.402326285794e+22       4.674420952647e+21       3.463310090800e-08       2.813515473481e+22       1.031022845404e+23       1.394088028149e-04       8.023286483586e-02 
       3.830951398230e+08       5.150166926514e-15       1.209852402098e-03       3.166468823870e+11       1.415326273606e+04       3.694451123981e-05       5.422046180975e+12       6.985083004402e-04       5.926600394945e+22       1.401285224637e+17       7.502435050475e+17       1.363738785667e+22       4.545795952222e+21       3.463310090800e-08       2.736096594728e+22       1.002652481254e+23       1.394868262688e-04       8.018807581420e-02 
       3.804321149699e+08       5.222521514580e-15       1.218321349370e-03       3.122599520932e+11       1.415326272759e+04       3.720312280025e-05       5.384355687333e+12       7.033978455054e-04       5.763519451633e+22       1.372265455899e+17       7.347064162164e+17       1.326213089184e+22       4.420710297278e+21       3.463310090800e-08       2.660808034014e+22       9.750627768127e+22       1.395648498108e-04       8.014333750286e-02 
       3.777876017095e+08       5.295892609989e-15       1.226849581144e-03       3.079337998444e+11       1.415326271906e+04       3.746354464135e-05       5.346927193151e+12       7.083216172029e-04       5.604925970305e+22       1.343846669003e+17       7.194910910879e+17       1.289719978930e+22       4.299066596434e+21       3.463310090800e-08       2.587591171852e+22       9.482322508664e+22       1.396428734414e-04       8.009864982166e-02 
       3.751614713616e+08       5.370294493605e-15       1.235437508512e-03       3.036675836002e+11       1.415326271047e+04       3.772578943508e-05       5.309758877180e+12       7.132798551165e-04       5.450696470471e+22       1.316016417977e+17       7.045908661307e+17       1.254231041462e+22       4.180770138205e+21       3.463310090800e-08       2.516389001775e+22       9.221400132958e+22       1.397208971614e-04       8.005401269066e-02 
       3.725535961402e+08       5.445741646923e-15       1.244085551662e-03       2.994604729860e+11       1.415326270182e+04       3.798986994211e-05       5.272848930834e+12       7.182728005072e-04       5.300710869424e+22       1.288762514599e+17       6.899992158111e+17       1.219718645179e+22       4.065728817263e+21       3.463310090800e-08       2.447146085949e+22       8.967657488099e+22       1.397989209714e-04       8.000942603014e-02 
       3.699638491478e+08       5.522248754886e-15       1.252794130778e-03       2.953116491316e+11       1.415326269311e+04       3.825579901241e-05       5.236195558098e+12       7.233006963246e-04       5.154852388748e+22       1.262073023060e+17       6.757097497351e+17       1.186155918816e+22       3.953853062720e+21       3.463310090800e-08       2.379808512011e+22       8.720897011280e+22       1.398769448720e-04       7.996488976058e-02 
       3.673921043688e+08       5.599830708747e-15       1.261563669686e-03       2.912203045116e+11       1.415326268434e+04       3.852358958594e-05       5.199796975439e+12       7.283637872190e-04       5.013007463389e+22       1.235936254732e+17       6.617162098499e+17       1.153516730518e+22       3.845055768392e+21       3.463310090800e-08       2.314323851094e+22       8.480926575985e+22       1.399549688641e-04       7.992040380268e-02 
       3.648382366638e+08       5.678502608964e-15       1.270394594030e-03       2.871856427887e+11       1.415326267551e+04       3.879325469321e-05       5.163651411727e+12       7.334623195534e-04       4.875065653243e+22       1.210340763051e+17       6.480124677035e+17       1.121775667492e+22       3.739252224974e+21       3.463310090800e-08       2.250641117004e+22       8.247559342393e+22       1.400329929483e-04       7.987596807736e-02 
       3.623021217631e+08       5.758279768139e-15       1.279287334910e-03       2.832068786578e+11       1.415326266662e+04       3.906480745594e-05       5.127757108140e+12       7.385965414149e-04       4.740919557156e+22       1.185275338506e+17       6.345925217601e+17       1.090908016227e+22       3.636360054090e+21       3.463310090800e-08       2.188710726520e+22       8.020613611909e+22       1.401110171252e-04       7.983158250573e-02 
       3.597836362609e+08       5.839177714002e-15       1.288242325245e-03       2.792832376941e+11       1.415326265767e+04       3.933826108774e-05       5.092112318083e+12       7.437667026274e-04       4.610464729311e+22       1.160729003728e+17       6.214504947722e+17       1.060889743245e+22       3.536299144151e+21       3.463310090800e-08       2.128484460795e+22       7.799912685692e+22       1.401890413956e-04       7.978724700914e-02 
       3.572826576092e+08       5.921212192428e-15       1.297260001593e-03       2.754139562019e+11       1.415326264865e+04       3.961362889467e-05       5.056715307104e+12       7.489730547637e-04       4.483599597903e+22       1.136691008682e+17       6.085806312065e+17       1.031697476394e+22       3.438991587980e+21       3.463310090800e-08       2.069915427808e+22       7.585284727078e+22       1.402670657602e-04       7.974296150914e-02 
       3.547990641121e+08       6.004399170509e-15       1.306340798692e-03       2.715982810659e+11       1.415326263957e+04       3.989092427596e-05       5.021564352804e+12       7.542158511572e-04       4.360225386055e+22       1.113150825960e+17       5.959772947233e+17       1.003308486647e+22       3.344361622155e+21       3.463310090800e-08       2.012958025854e+22       7.376562627793e+22       1.403450902197e-04       7.969872592751e-02 
       3.523327349192e+08       6.088754839652e-15       1.315485162195e-03       2.678354696047e+11       1.415326263042e+04       4.017016072462e-05       4.986657744760e+12       7.594953469149e-04       4.240246034910e+22       1.090098146169e+17       5.836349657081e+17       9.757006704062e+21       3.252335568020e+21       3.463310090800e-08       1.957567908041e+22       7.173583877836e+22       1.404231147748e-04       7.965454018621e-02 
